"","link","Received","Revised","Accepted","Published","Special_issue","days"
"2173","/2223-7747/11/8/1036",2022-02-14,2022-03-31,2022-04-03,2022-04-11,"Yes",56
"2174","/2223-7747/11/8/1038",2022-02-09,2022-04-02,2022-04-08,2022-04-11,"Yes",61
"2175","/2223-7747/11/8/1039",2022-03-11,2022-04-07,2022-04-08,2022-04-11,"Yes",31
"2176","/2223-7747/11/8/1040",2022-03-10,2022-04-08,2022-04-08,2022-04-11,"Yes",32
"2177","/2223-7747/11/8/1041",2022-03-16,2022-04-01,2022-04-08,2022-04-12,"Yes",27
"2178","/2223-7747/11/8/1022",2022-02-28,2022-03-23,2022-03-31,2022-04-09,"Yes",40
"2179","/2223-7747/11/8/1023",2022-03-09,2022-04-05,2022-04-07,2022-04-09,"Yes",31
"2180","/2223-7747/11/8/1024",2022-03-18,2022-04-06,2022-04-07,2022-04-09,"Yes",22
"2181","/2223-7747/11/8/1025",2022-03-26,2022-04-07,2022-04-08,2022-04-09,"Yes",14
"2182","/2223-7747/11/8/1026",2022-03-15,2022-04-03,2022-04-07,2022-04-09,"Yes",25
"2183","/2223-7747/11/8/1027",2022-03-10,2022-03-29,2022-04-04,2022-04-09,"Yes",30
"2184","/2223-7747/11/8/1028",2022-02-22,2022-04-05,2022-04-06,2022-04-09,"Yes",46
"2185","/2223-7747/11/8/1030",2022-03-22,2022-04-06,2022-04-08,2022-04-10,"Yes",19
"2186","/2223-7747/11/8/1029",2022-02-24,2022-03-17,2022-04-01,2022-04-10,"Yes",45
"2187","/2223-7747/11/8/1031",2022-03-03,2022-04-06,2022-04-07,2022-04-10,"Yes",38
"2188","/2223-7747/11/8/1012",2022-02-23,2022-04-01,2022-04-06,2022-04-08,"Yes",44
"2189","/2223-7747/11/8/1013",2022-03-05,2022-03-30,2022-04-05,2022-04-08,"Yes",34
"2190","/2223-7747/11/8/1014",2022-03-12,2022-03-31,2022-04-01,2022-04-08,"Yes",27
"2191","/2223-7747/11/8/1015",2022-03-18,2022-04-01,2022-04-02,2022-04-08,"Yes",21
"2192","/2223-7747/11/8/1016",2022-02-25,2022-04-04,2022-04-04,2022-04-08,"Yes",42
"2193","/2223-7747/11/8/1017",2022-03-08,2022-04-01,2022-04-06,2022-04-08,"Yes",31
"2194","/2223-7747/11/8/1019",2022-03-15,2022-04-01,2022-04-01,2022-04-08,"Yes",24
"2195","/2223-7747/11/8/1021",2022-03-16,2022-03-30,2022-04-06,2022-04-08,"Yes",23
"2196","/2223-7747/11/8/1020",2021-12-28,2022-04-03,2022-04-05,2022-04-08,"No",101
"2197","/2223-7747/11/8/998",2021-09-18,2022-02-04,2022-02-06,2022-04-07,"Yes",201
"2198","/2223-7747/11/8/1003",2022-03-15,2022-04-04,2022-04-05,2022-04-07,"Yes",23
"2199","/2223-7747/11/8/1004",2022-03-03,2022-03-20,2022-04-02,2022-04-07,"Yes",35
"2200","/2223-7747/11/8/1005",2022-01-20,2022-03-29,2022-03-29,2022-04-07,"Yes",77
"2201","/2223-7747/11/8/1006",2022-03-03,2022-03-30,2022-04-01,2022-04-07,"Yes",35
"2202","/2223-7747/11/8/1008",2022-02-03,2022-03-31,2022-04-05,2022-04-07,"Yes",63
"2203","/2223-7747/11/8/1007",2022-03-03,2022-04-05,2022-04-06,2022-04-07,"Yes",35
"2204","/2223-7747/11/8/1009",2022-03-16,2022-04-04,2022-04-06,2022-04-07,"Yes",22
"2205","/2223-7747/11/8/1010",2022-02-25,2022-03-29,2022-04-04,2022-04-07,"Yes",41
"2206","/2223-7747/11/8/1011",2022-02-27,2022-03-28,2022-03-31,2022-04-08,"Yes",40
"2207","/2223-7747/11/7/992",2022-03-11,2022-03-31,2022-04-02,2022-04-05,"Yes",25
"2208","/2223-7747/11/7/993",2022-03-24,2022-04-02,2022-04-04,2022-04-05,"Yes",12
"2209","/2223-7747/11/7/994",2022-03-22,2022-04-01,2022-04-02,2022-04-05,"Yes",14
"2210","/2223-7747/11/7/995",2021-10-15,2021-10-30,2021-11-13,2022-04-05,"No",172
"2211","/2223-7747/11/7/997",2022-03-08,2022-04-01,2022-04-04,2022-04-06,"Yes",29
"2212","/2223-7747/11/7/996",2022-02-26,2022-03-28,2022-03-30,2022-04-06,"Yes",39
"2213","/2223-7747/11/7/999",2022-01-29,2022-03-26,2022-03-30,2022-04-06,"Yes",67
"2214","/2223-7747/11/7/1000",2022-03-22,2022-04-04,2022-04-06,2022-04-06,"Yes",15
"2215","/2223-7747/11/7/1002",2022-03-29,2022-04-04,2022-04-05,2022-04-06,"Yes",8
"2216","/2223-7747/11/7/1001",2022-03-13,2022-04-02,2022-04-04,2022-04-06,"Yes",24
"2217","/2223-7747/11/7/983",2022-02-16,2022-03-28,2022-04-01,2022-04-04,"Yes",47
"2218","/2223-7747/11/7/984",2022-02-09,2022-03-03,2022-04-02,2022-04-04,"Yes",54
"2219","/2223-7747/11/7/985",2022-03-14,2022-03-31,2022-04-01,2022-04-04,"Yes",21
"2220","/2223-7747/11/7/986",2022-01-17,2022-03-03,2022-03-14,2022-04-04,"Yes",77
"2221","/2223-7747/11/7/988",2022-02-25,2022-03-29,2022-04-01,2022-04-05,"Yes",39
"2222","/2223-7747/11/7/987",2022-02-23,2022-03-31,2022-04-01,2022-04-05,"Yes",41
"2223","/2223-7747/11/7/989",2022-03-03,2022-03-30,2022-04-04,2022-04-05,"Yes",33
"2224","/2223-7747/11/7/990",2022-03-08,2022-03-31,2022-04-03,2022-04-05,"Yes",28
"2225","/2223-7747/11/7/991",2022-02-17,2022-03-31,2022-04-03,2022-04-05,"Yes",47
"2226","/2223-7747/11/7/972",2022-03-17,2022-03-24,2022-03-30,2022-04-02,"Yes",16
"2227","/2223-7747/11/7/973",2022-02-20,2022-03-22,2022-03-31,2022-04-02,"Yes",41
"2228","/2223-7747/11/7/974",2022-02-15,2022-03-28,2022-03-28,2022-04-02,"Yes",46
"2229","/2223-7747/11/7/975",2022-03-08,2022-03-31,2022-04-01,2022-04-03,"Yes",26
"2230","/2223-7747/11/7/976",2022-02-12,2022-03-23,2022-03-29,2022-04-03,"Yes",50
"2231","/2223-7747/11/7/977",2022-03-04,2022-04-01,2022-04-01,2022-04-03,"Yes",30
"2232","/2223-7747/11/7/978",2022-02-24,2022-03-25,2022-03-30,2022-04-04,"Yes",39
"2233","/2223-7747/11/7/979",2022-03-02,2022-03-31,2022-04-01,2022-04-04,"Yes",33
"2234","/2223-7747/11/7/981",2022-02-25,2022-03-29,2022-04-02,2022-04-04,"Yes",38
"2235","/2223-7747/11/7/982",2021-12-29,2022-03-31,2022-04-01,2022-04-04,"Yes",96
"2236","/2223-7747/11/7/962",2022-02-21,2022-03-25,2022-03-28,2022-04-01,"Yes",39
"2237","/2223-7747/11/7/965",2022-02-23,2022-03-28,2022-03-30,2022-04-01,"Yes",37
"2238","/2223-7747/11/7/964",2022-02-28,2022-03-28,2022-03-28,2022-04-01,"Yes",32
"2239","/2223-7747/11/7/963",2022-03-09,2022-03-26,2022-03-29,2022-04-01,"Yes",23
"2240","/2223-7747/11/7/966",2022-02-24,2022-03-26,2022-03-29,2022-04-01,"Yes",36
"2241","/2223-7747/11/7/967",2022-02-18,2022-03-30,2022-03-31,2022-04-01,"Yes",42
"2242","/2223-7747/11/7/968",2022-02-14,2022-03-26,2022-03-30,2022-04-01,"Yes",46
"2243","/2223-7747/11/7/969",2022-02-23,2022-03-20,2022-03-21,2022-04-01,"Yes",37
"2244","/2223-7747/11/7/970",2022-03-07,2022-03-28,2022-03-31,2022-04-02,"Yes",26
"2245","/2223-7747/11/7/971",2022-02-17,2022-03-28,2022-04-01,2022-04-02,"Yes",44
"2246","/2223-7747/11/7/952",2022-02-04,2022-03-26,2022-03-28,2022-03-31,"Yes",55
"2247","/2223-7747/11/7/955",2022-02-23,2022-03-25,2022-03-28,2022-03-31,"Yes",36
"2248","/2223-7747/11/7/953",2022-02-11,2022-03-27,2022-03-27,2022-03-31,"Yes",48
"2249","/2223-7747/11/7/956",2022-02-27,2022-03-27,2022-03-29,2022-03-31,"Yes",32
"2250","/2223-7747/11/7/954",2022-01-31,2022-03-22,2022-03-24,2022-03-31,"Yes",59
"2251","/2223-7747/11/7/957",2022-02-16,2022-03-22,2022-03-29,2022-03-31,"Yes",43
"2252","/2223-7747/11/7/958",2022-02-09,2022-03-29,2022-03-30,2022-03-31,"Yes",50
"2253","/2223-7747/11/7/959",2022-03-20,2022-03-29,2022-03-30,2022-04-01,"Yes",12
"2254","/2223-7747/11/7/960",2022-03-13,2022-03-30,2022-03-30,2022-04-01,"Yes",19
"2255","/2223-7747/11/7/961",2022-02-19,2022-03-29,2022-03-29,2022-04-01,"Yes",41
"2256","/2223-7747/11/7/943",2022-02-21,2022-03-22,2022-03-29,2022-03-30,"Yes",37
"2257","/2223-7747/11/7/944",2022-03-12,2022-03-28,2022-03-28,2022-03-30,"Yes",18
"2258","/2223-7747/11/7/945",2022-03-05,2022-03-22,2022-03-23,2022-03-30,"No",25
"2259","/2223-7747/11/7/941",2022-02-25,2022-03-09,2022-03-14,2022-03-31,"Yes",34
"2260","/2223-7747/11/7/946",2022-02-13,2022-03-16,2022-03-25,2022-03-31,"Yes",46
"2261","/2223-7747/11/7/947",2022-02-08,2022-03-19,2022-03-28,2022-03-31,"Yes",51
"2262","/2223-7747/11/7/948",2022-02-25,2022-03-23,2022-03-25,2022-03-31,"Yes",34
"2263","/2223-7747/11/7/949",2022-02-13,2022-03-25,2022-03-29,2022-03-31,"Yes",46
"2264","/2223-7747/11/7/950",2022-02-22,2022-03-24,2022-03-25,2022-03-31,"Yes",37
"2265","/2223-7747/11/7/951",2022-02-02,2022-03-13,2022-03-29,2022-03-31,"Yes",57
"2266","/2223-7747/11/7/932",2022-01-08,2022-03-23,2022-03-24,2022-03-30,"Yes",81
"2267","/2223-7747/11/7/933",2022-02-28,2022-03-26,2022-03-28,2022-03-30,"Yes",30
"2268","/2223-7747/11/7/935",2022-02-16,2022-03-17,2022-03-28,2022-03-30,"Yes",42
"2269","/2223-7747/11/7/937",2022-02-26,2022-03-25,2022-03-27,2022-03-30,"Yes",32
"2270","/2223-7747/11/7/938",2022-03-02,2022-03-25,2022-03-28,2022-03-30,"Yes",28
"2271","/2223-7747/11/7/936",2022-02-18,2022-03-24,2022-03-28,2022-03-30,"Yes",40
"2272","/2223-7747/11/7/939",2022-02-15,2022-03-04,2022-03-05,2022-03-30,"Yes",43
"2273","/2223-7747/11/7/940",2022-02-25,2022-03-26,2022-03-28,2022-03-30,"Yes",33
"2274","/2223-7747/11/7/942",2022-03-02,2022-03-21,2022-03-29,2022-03-30,"Yes",28
"2275","/2223-7747/11/7/923",2022-03-18,2022-03-25,2022-03-28,2022-03-29,"Yes",11
"2276","/2223-7747/11/7/924",2022-02-24,2022-03-22,2022-03-27,2022-03-29,"Yes",33
"2277","/2223-7747/11/7/925",2022-02-22,2022-03-18,2022-03-25,2022-03-29,"Yes",35
"2278","/2223-7747/11/7/926",2022-03-01,2022-03-16,2022-03-17,2022-03-30,"Yes",29
"2279","/2223-7747/11/7/927",2022-03-02,2022-03-24,2022-03-26,2022-03-30,"Yes",28
"2280","/2223-7747/11/7/928",2022-03-04,2022-03-24,2022-03-28,2022-03-30,"Yes",26
"2281","/2223-7747/11/7/929",2022-02-10,2022-03-21,2022-03-22,2022-03-30,"Yes",48
"2282","/2223-7747/11/7/930",2022-03-07,2022-03-26,2022-03-28,2022-03-30,"Yes",23
"2283","/2223-7747/11/7/931",2022-02-20,2022-03-22,2022-03-24,2022-03-30,"Yes",38
"2284","/2223-7747/11/7/911",2022-02-28,2022-03-27,2022-03-27,2022-03-29,"Yes",29
"2285","/2223-7747/11/7/913",2022-03-09,2022-03-25,2022-03-28,2022-03-29,"Yes",20
"2286","/2223-7747/11/7/914",2022-03-12,2022-03-24,2022-03-28,2022-03-29,"Yes",17
"2287","/2223-7747/11/7/916",2022-02-25,2022-03-23,2022-03-25,2022-03-29,"Yes",32
"2288","/2223-7747/11/7/915",2022-02-06,2022-03-22,2022-03-25,2022-03-29,"Yes",51
"2289","/2223-7747/11/7/917",2022-02-07,2022-03-25,2022-03-25,2022-03-29,"Yes",50
"2290","/2223-7747/11/7/918",2022-02-17,2022-03-16,2022-03-17,2022-03-29,"Yes",40
"2291","/2223-7747/11/7/919",2022-03-01,2022-03-17,2022-03-26,2022-03-29,"Yes",28
"2292","/2223-7747/11/7/920",2021-11-15,2022-03-15,2022-03-23,2022-03-29,"Yes",134
"2293","/2223-7747/11/7/921",2022-02-23,2022-03-24,2022-03-24,2022-03-29,"Yes",34
"2294","/2223-7747/11/7/902",2022-01-13,2022-03-25,2022-03-26,2022-03-28,"Yes",74
"2295","/2223-7747/11/7/903",2022-03-03,2022-03-23,2022-03-25,2022-03-28,"Yes",25
"2296","/2223-7747/11/7/904",2022-03-01,2022-03-18,2022-03-25,2022-03-28,"Yes",27
"2297","/2223-7747/11/7/905",2022-01-28,2022-03-13,2022-03-14,2022-03-29,"Yes",60
"2298","/2223-7747/11/7/906",2022-03-17,2022-03-22,2022-03-24,2022-03-29,"Yes",12
"2299","/2223-7747/11/7/908",2022-02-02,2022-03-18,2022-03-25,2022-03-29,"Yes",55
"2300","/2223-7747/11/7/907",2022-03-07,2022-03-24,2022-03-25,2022-03-29,"Yes",22
"2301","/2223-7747/11/7/909",2022-02-28,2022-03-18,2022-03-23,2022-03-29,"Yes",29
"2302","/2223-7747/11/7/910",2022-01-30,2022-03-19,2022-03-25,2022-03-29,"Yes",58
"2303","/2223-7747/11/7/912",2022-02-21,2022-03-21,2022-03-24,2022-03-29,"Yes",36
"2304","/2223-7747/11/7/892",2022-02-19,2022-03-21,2022-03-25,2022-03-27,"Yes",36
"2305","/2223-7747/11/7/893",2021-12-20,2022-03-15,2022-03-16,2022-03-28,"Yes",98
"2306","/2223-7747/11/7/895",2022-03-02,2022-03-21,2022-03-25,2022-03-28,"Yes",26
"2307","/2223-7747/11/7/894",2022-02-14,2022-03-23,2022-03-25,2022-03-28,"Yes",42
"2308","/2223-7747/11/7/897",2022-02-21,2022-03-24,2022-03-26,2022-03-28,"Yes",35
"2309","/2223-7747/11/7/898",2022-03-03,2022-03-22,2022-03-23,2022-03-28,"Yes",25
"2310","/2223-7747/11/7/899",2022-02-07,2022-03-23,2022-03-24,2022-03-28,"Yes",49
"2311","/2223-7747/11/7/896",2022-03-13,2022-03-23,2022-03-24,2022-03-28,"Yes",15
"2312","/2223-7747/11/7/900",2022-03-01,2022-03-18,2022-03-25,2022-03-28,"Yes",27
"2313","/2223-7747/11/7/901",2022-03-09,2022-03-25,2022-03-25,2022-03-28,"Yes",19
"2314","/2223-7747/11/7/881",2022-03-15,2022-03-22,2022-03-22,2022-03-25,"Yes",10
"2315","/2223-7747/11/7/884",2022-01-31,2022-03-21,2022-03-22,2022-03-25,"Yes",53
"2316","/2223-7747/11/7/883",2022-02-23,2022-03-22,2022-03-23,2022-03-25,"Yes",30
"2317","/2223-7747/11/7/885",2022-02-26,2022-03-22,2022-03-23,2022-03-25,"Yes",27
"2318","/2223-7747/11/7/886",2022-03-02,2022-03-15,2022-03-22,2022-03-25,"No",23
"2319","/2223-7747/11/7/887",2022-01-11,2022-03-13,2022-03-22,2022-03-25,"Yes",73
"2320","/2223-7747/11/7/888",2022-02-23,2022-03-15,2022-03-21,2022-03-26,"Yes",31
"2321","/2223-7747/11/7/889",2022-03-03,2022-03-21,2022-03-23,2022-03-26,"Yes",23
"2322","/2223-7747/11/7/890",2022-02-26,2022-03-25,2022-03-25,2022-03-27,"Yes",29
"2323","/2223-7747/11/7/891",2022-03-09,2022-03-22,2022-03-25,2022-03-27,"Yes",18
"2324","/2223-7747/11/7/872",2022-03-06,2022-03-20,2022-03-21,2022-03-24,"Yes",18
"2325","/2223-7747/11/7/873",2022-02-09,2022-03-21,2022-03-22,2022-03-24,"Yes",43
"2326","/2223-7747/11/7/875",2022-03-08,2022-03-16,2022-03-19,2022-03-25,"Yes",17
"2327","/2223-7747/11/7/876",2022-03-01,2022-03-17,2022-03-21,2022-03-25,"Yes",24
"2328","/2223-7747/11/7/874",2022-02-15,2022-03-11,2022-03-18,2022-03-25,"Yes",38
"2329","/2223-7747/11/7/878",2022-03-04,2022-03-23,2022-03-24,2022-03-25,"Yes",21
"2330","/2223-7747/11/7/877",2022-03-07,2022-03-22,2022-03-23,2022-03-25,"Yes",18
"2331","/2223-7747/11/7/879",2022-01-25,2022-03-10,2022-03-10,2022-03-25,"Yes",59
"2332","/2223-7747/11/7/880",2022-02-17,2022-03-21,2022-03-23,2022-03-25,"Yes",36
"2333","/2223-7747/11/7/882",2022-02-16,2022-03-19,2022-03-19,2022-03-25,"Yes",37
"2334","/2223-7747/11/7/863",2022-02-23,2022-03-16,2022-03-22,2022-03-24,"Yes",29
"2335","/2223-7747/11/7/862",2022-02-14,2022-03-11,2022-03-14,2022-03-24,"Yes",38
"2336","/2223-7747/11/7/864",2022-02-22,2022-03-10,2022-03-17,2022-03-24,"Yes",30
"2337","/2223-7747/11/7/865",2022-02-07,2022-03-09,2022-03-22,2022-03-24,"Yes",45
"2338","/2223-7747/11/7/866",2022-02-25,2022-03-17,2022-03-21,2022-03-24,"Yes",27
"2339","/2223-7747/11/7/867",2022-02-10,2022-03-15,2022-03-22,2022-03-24,"Yes",42
"2340","/2223-7747/11/7/869",2022-01-10,2022-03-14,2022-03-21,2022-03-24,"Yes",73
"2341","/2223-7747/11/7/870",2021-09-24,2022-02-04,2022-02-06,2022-03-24,"Yes",181
"2342","/2223-7747/11/7/871",2022-02-25,2022-03-18,2022-03-22,2022-03-24,"Yes",27
"2343","/2223-7747/11/7/852",2022-02-17,2022-03-18,2022-03-22,2022-03-23,"Yes",34
"2344","/2223-7747/11/7/853",2022-02-23,2022-03-15,2022-03-22,2022-03-23,"Yes",28
"2345","/2223-7747/11/7/854",2022-03-02,2022-03-14,2022-03-21,2022-03-23,"Yes",21
"2346","/2223-7747/11/7/855",2022-03-09,2022-03-18,2022-03-21,2022-03-23,"Yes",14
"2347","/2223-7747/11/7/856",2022-01-31,2022-03-16,2022-03-17,2022-03-23,"Yes",51
"2348","/2223-7747/11/7/857",2022-03-05,2022-03-20,2022-03-21,2022-03-23,"Yes",18
"2349","/2223-7747/11/7/858",2022-03-02,2022-03-19,2022-03-21,2022-03-24,"Yes",22
"2350","/2223-7747/11/7/859",2022-02-26,2022-03-20,2022-03-22,2022-03-24,"Yes",26
"2351","/2223-7747/11/7/860",2022-02-15,2022-03-11,2022-03-16,2022-03-24,"Yes",37
"2352","/2223-7747/11/7/861",2022-02-14,2022-03-15,2022-03-22,2022-03-24,"Yes",38
"2353","/2223-7747/11/7/842",2022-03-01,2022-03-17,2022-03-20,2022-03-22,"Yes",21
"2354","/2223-7747/11/7/843",2022-03-08,2022-03-17,2022-03-21,2022-03-22,"Yes",14
"2355","/2223-7747/11/7/844",2022-02-14,2022-03-09,2022-03-17,2022-03-22,"Yes",36
"2356","/2223-7747/11/7/845",2021-11-25,2022-02-15,2022-03-17,2022-03-23,"Yes",118
"2357","/2223-7747/11/7/846",2022-03-03,2022-03-18,2022-03-21,2022-03-23,"Yes",20
"2358","/2223-7747/11/7/847",2022-01-19,2022-03-09,2022-03-21,2022-03-23,"Yes",63
"2359","/2223-7747/11/7/848",2022-02-16,2022-03-18,2022-03-20,2022-03-23,"Yes",35
"2360","/2223-7747/11/7/849",2022-02-08,2022-03-14,2022-03-17,2022-03-23,"Yes",43
"2361","/2223-7747/11/7/850",2022-02-16,2022-03-13,2022-03-18,2022-03-23,"Yes",35
"2362","/2223-7747/11/7/851",2022-03-02,2022-03-22,2022-03-22,2022-03-23,"Yes",21
"2363","/2223-7747/11/6/833",2022-02-16,2022-03-14,2022-03-16,2022-03-21,"Yes",33
"2364","/2223-7747/11/6/831",2022-02-15,2022-03-04,2022-03-17,2022-03-21,"Yes",34
"2365","/2223-7747/11/6/834",2022-02-14,2022-03-08,2022-03-18,2022-03-21,"Yes",35
"2366","/2223-7747/11/7/835",2022-02-14,2022-03-07,2022-03-09,2022-03-22,"Yes",36
"2367","/2223-7747/11/7/836",2022-02-27,2022-03-14,2022-03-19,2022-03-22,"Yes",23
"2368","/2223-7747/11/7/837",2022-02-22,2022-03-16,2022-03-18,2022-03-22,"Yes",28
"2369","/2223-7747/11/7/838",2022-02-23,2022-03-19,2022-03-20,2022-03-22,"Yes",27
"2370","/2223-7747/11/7/839",2021-12-23,2022-02-24,2022-03-08,2022-03-22,"Yes",89
"2371","/2223-7747/11/7/840",2022-02-18,2022-03-11,2022-03-20,2022-03-22,"Yes",32
"2372","/2223-7747/11/7/841",2022-02-15,2022-03-14,2022-03-21,2022-03-22,"Yes",35
"2373","/2223-7747/11/6/821",2022-02-01,2022-03-01,2022-03-17,2022-03-19,"Yes",46
"2374","/2223-7747/11/6/823",2022-03-08,2022-03-17,2022-03-17,2022-03-20,"Yes",12
"2375","/2223-7747/11/6/824",2022-01-08,2022-02-18,2022-03-15,2022-03-20,"Yes",71
"2376","/2223-7747/11/6/825",2022-02-22,2022-03-18,2022-03-18,2022-03-20,"Yes",26
"2377","/2223-7747/11/6/826",2022-03-03,2022-03-16,2022-03-18,2022-03-20,"Yes",17
"2378","/2223-7747/11/6/827",2022-02-15,2022-03-13,2022-03-14,2022-03-21,"Yes",34
"2379","/2223-7747/11/6/828",2022-01-17,2022-02-26,2022-03-06,2022-03-21,"Yes",63
"2380","/2223-7747/11/6/829",2022-02-20,2022-03-16,2022-03-17,2022-03-21,"Yes",29
"2381","/2223-7747/11/6/830",2022-03-01,2022-03-15,2022-03-17,2022-03-21,"No",20
"2382","/2223-7747/11/6/832",2022-02-11,2022-03-17,2022-03-18,2022-03-21,"Yes",38
"2383","/2223-7747/11/6/813",2022-01-25,2022-03-10,2022-03-15,2022-03-18,"Yes",52
"2384","/2223-7747/11/6/815",2021-12-12,2022-03-03,2022-03-14,2022-03-18,"Yes",96
"2385","/2223-7747/11/6/814",2022-02-15,2022-03-16,2022-03-16,2022-03-18,"Yes",31
"2386","/2223-7747/11/6/816",2022-02-11,2022-03-11,2022-03-17,2022-03-18,"Yes",35
"2387","/2223-7747/11/6/817",2022-02-22,2022-03-17,2022-03-17,2022-03-18,"Yes",24
"2388","/2223-7747/11/6/818",2022-02-22,2022-03-14,2022-03-16,2022-03-18,"Yes",24
"2389","/2223-7747/11/6/819",2022-03-05,2022-03-16,2022-03-16,2022-03-18,"Yes",13
"2390","/2223-7747/11/6/820",2022-02-05,2022-03-11,2022-03-18,2022-03-19,"Yes",42
"2391","/2223-7747/11/6/822",2022-02-08,2022-03-09,2022-03-14,2022-03-19,"Yes",39
"2392","/2223-7747/11/6/802",2022-02-10,2022-03-09,2022-03-14,2022-03-17,"Yes",35
"2393","/2223-7747/11/6/803",2022-02-11,2022-03-14,2022-03-16,2022-03-17,"Yes",34
"2394","/2223-7747/11/6/804",2022-01-21,2022-02-23,2022-03-14,2022-03-17,"Yes",55
"2395","/2223-7747/11/6/805",2022-02-24,2022-03-15,2022-03-15,2022-03-17,"Yes",21
"2396","/2223-7747/11/6/806",2022-01-18,2022-02-28,2022-03-07,2022-03-18,"Yes",59
"2397","/2223-7747/11/6/807",2022-02-14,2022-03-14,2022-03-15,2022-03-18,"Yes",32
"2398","/2223-7747/11/6/809",2022-02-19,2022-03-13,2022-03-15,2022-03-18,"Yes",27
"2399","/2223-7747/11/6/810",2022-02-21,2022-03-16,2022-03-16,2022-03-18,"Yes",25
"2400","/2223-7747/11/6/808",2022-02-13,2022-03-09,2022-03-15,2022-03-18,"Yes",33
"2401","/2223-7747/11/6/811",2022-02-04,2022-03-10,2022-03-14,2022-03-18,"Yes",42
"2402","/2223-7747/11/6/792",2022-02-21,2022-03-05,2022-03-14,2022-03-16,"Yes",23
"2403","/2223-7747/11/6/793",2022-02-11,2022-03-12,2022-03-14,2022-03-16,"Yes",33
"2404","/2223-7747/11/6/794",2022-02-17,2022-03-09,2022-03-11,2022-03-17,"Yes",28
"2405","/2223-7747/11/6/795",2022-02-22,2022-03-12,2022-03-14,2022-03-17,"Yes",23
"2406","/2223-7747/11/6/796",2022-01-25,2022-02-24,2022-03-02,2022-03-17,"Yes",51
"2407","/2223-7747/11/6/797",2022-02-19,2022-03-14,2022-03-15,2022-03-17,"Yes",26
"2408","/2223-7747/11/6/798",2022-03-07,2022-03-13,2022-03-15,2022-03-17,"Yes",10
"2409","/2223-7747/11/6/799",2022-01-28,2022-03-09,2022-03-10,2022-03-17,"Yes",48
"2410","/2223-7747/11/6/800",2022-02-18,2022-03-13,2022-03-16,2022-03-17,"Yes",27
"2411","/2223-7747/11/6/801",2022-02-07,2022-03-08,2022-03-15,2022-03-17,"Yes",38
"2412","/2223-7747/11/6/782",2022-02-08,2022-03-11,2022-03-14,2022-03-16,"Yes",36
"2413","/2223-7747/11/6/783",2022-03-01,2022-03-12,2022-03-14,2022-03-16,"Yes",15
"2414","/2223-7747/11/6/784",2022-02-19,2022-03-14,2022-03-14,2022-03-16,"Yes",25
"2415","/2223-7747/11/6/785",2022-02-08,2022-03-09,2022-03-12,2022-03-16,"Yes",36
"2416","/2223-7747/11/6/786",2022-02-09,2022-03-11,2022-03-14,2022-03-16,"Yes",35
"2417","/2223-7747/11/6/787",2022-02-19,2022-03-10,2022-03-14,2022-03-16,"Yes",25
"2418","/2223-7747/11/6/788",2021-12-20,2022-03-03,2022-03-15,2022-03-16,"Yes",86
"2419","/2223-7747/11/6/789",2022-02-04,2022-03-07,2022-03-15,2022-03-16,"Yes",40
"2420","/2223-7747/11/6/790",2022-02-21,2022-03-09,2022-03-09,2022-03-16,"Yes",23
"2421","/2223-7747/11/6/791",2022-02-25,2022-03-11,2022-03-14,2022-03-16,"Yes",19
"2422","/2223-7747/11/6/772",2022-02-11,2022-02-28,2022-03-04,2022-03-14,"Yes",31
"2423","/2223-7747/11/6/773",2022-01-11,2022-02-08,2022-02-28,2022-03-14,"Yes",62
"2424","/2223-7747/11/6/774",2022-02-09,2022-03-04,2022-03-09,2022-03-14,"Yes",33
"2425","/2223-7747/11/6/775",2022-02-12,2022-03-10,2022-03-11,2022-03-14,"Yes",30
"2426","/2223-7747/11/6/776",2022-01-26,2022-02-18,2022-03-10,2022-03-14,"Yes",47
"2427","/2223-7747/11/6/778",2022-02-09,2022-03-08,2022-03-09,2022-03-15,"Yes",34
"2428","/2223-7747/11/6/779",2022-01-31,2022-03-10,2022-03-12,2022-03-15,"Yes",43
"2429","/2223-7747/11/6/780",2022-01-20,2022-03-03,2022-03-10,2022-03-15,"Yes",54
"2430","/2223-7747/11/6/781",2022-02-04,2022-02-28,2022-03-14,2022-03-15,"Yes",39
"2431","/2223-7747/11/6/762",2021-11-23,2022-03-10,2022-03-11,2022-03-13,"Yes",110
"2432","/2223-7747/11/6/764",2022-02-26,2022-03-08,2022-03-10,2022-03-13,"Yes",15
"2433","/2223-7747/11/6/763",2022-02-26,2022-03-10,2022-03-11,2022-03-13,"Yes",15
"2434","/2223-7747/11/6/765",2022-02-01,2022-03-04,2022-03-10,2022-03-13,"Yes",40
"2435","/2223-7747/11/6/766",2022-01-30,2022-03-04,2022-03-07,2022-03-13,"Yes",42
"2436","/2223-7747/11/6/767",2022-02-27,2022-03-10,2022-03-11,2022-03-13,"Yes",14
"2437","/2223-7747/11/6/768",2022-01-29,2022-03-03,2022-03-07,2022-03-13,"Yes",43
"2438","/2223-7747/11/6/769",2022-02-15,2022-03-08,2022-03-10,2022-03-14,"Yes",27
"2439","/2223-7747/11/6/770",2022-01-04,2022-03-05,2022-03-07,2022-03-14,"Yes",69
"2440","/2223-7747/11/6/771",2022-02-18,2022-03-09,2022-03-10,2022-03-14,"Yes",24
