"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"455","/1424-2818/14/7/571",2022-05-31,2022-07-14,2022-07-15,2022-07-17,"(This article belongs to the Section Biogeography and Macroecology)
",47,"Yes"
"456","/1424-2818/14/7/573",2022-07-04,2022-07-12,2022-07-15,2022-07-18,"(This article belongs to the Special Issue Aquatic Insects: Biodiversity, Ecology and Conservation Challenges)
",14,"Yes"
"457","/1424-2818/14/7/574",2022-05-12,2022-07-12,2022-07-14,2022-07-18,"(This article belongs to the Special Issue Diversity of Microbial Eukaryotes)
",67,"Yes"
"458","/1424-2818/14/7/575",2022-05-19,2022-07-06,2022-07-12,2022-07-18,"(This article belongs to the Special Issue Diversity, Ecology and Evolution of Odonata)
",60,"Yes"
"459","/1424-2818/14/7/576",2022-05-29,2022-07-11,2022-07-14,2022-07-18,"(This article belongs to the Special Issue Deep Atlantic Biodiversity)
",50,"Yes"
"460","/1424-2818/14/7/577",2022-04-28,2022-07-08,2022-07-09,2022-07-18,"(This article belongs to the Special Issue Feature Papers in Plant Diversity)
",81,"Yes"
"461","/1424-2818/14/7/578",2022-06-06,2022-07-13,2022-07-14,2022-07-20,"(This article belongs to the Special Issue Modeling the Ecology and Evolution of Biodiversity)
",44,"Yes"
"462","/1424-2818/14/7/579",2022-05-23,2022-07-18,2022-07-19,2022-07-20,"(This article belongs to the Special Issue Ecosystem Observation, Simulation and Assessment)
",58,"Yes"
"463","/1424-2818/14/7/581",2022-03-08,2022-06-23,2022-07-05,2022-07-21,"(This article belongs to the Special Issue Ecology, Conservation and Restoration of Plant Species)
",135,"Yes"
"464","/1424-2818/14/7/561",2022-05-31,2022-07-09,2022-07-10,2022-07-14,"(This article belongs to the Special Issue Grassland Fragmentation)
",44,"Yes"
"465","/1424-2818/14/7/562",2022-06-09,2022-07-01,2022-07-12,2022-07-14,"(This article belongs to the Special Issue Biodiversity of Parasites in Vertebrates in the Wildlife)
",35,"Yes"
"466","/1424-2818/14/7/563",2022-04-06,2022-05-28,2022-06-28,2022-07-14,"",99,"No"
"467","/1424-2818/14/7/564",2022-05-10,2022-07-10,2022-07-12,2022-07-14,"(This article belongs to the Special Issue Biodiversity in Karst Landscapes)
",65,"Yes"
"468","/1424-2818/14/7/565",2022-07-04,2022-07-12,2022-07-12,2022-07-14,"(This article belongs to the Section Animal Diversity)
",10,"Yes"
"469","/1424-2818/14/7/566",2022-06-30,2022-07-07,2022-07-12,2022-07-14,"(This article belongs to the Special Issue Conservation and Ecology of Raptors)
",14,"Yes"
"470","/1424-2818/14/7/567",2022-06-21,2022-07-10,2022-07-10,2022-07-14,"(This article belongs to the Special Issue Soil Ecosystem Restoration after Disturbances)
",23,"Yes"
"471","/1424-2818/14/7/568",2022-06-06,2022-07-04,2022-07-08,2022-07-16,"(This article belongs to the Special Issue Ecology and Management of Crab Species: Recent Advances and New Challenges)
",40,"Yes"
"472","/1424-2818/14/7/569",2022-06-17,2022-07-14,2022-07-14,2022-07-16,"(This article belongs to the Special Issue Selected Papers from the 2nd International Electronic Conference on Diversity",29,"Yes"
"473","/1424-2818/14/7/570",2022-06-25,2022-07-12,2022-07-14,2022-07-16,"(This article belongs to the Special Issue Plant Germplasm Genetic Integrity)
",21,"Yes"
"474","/1424-2818/14/7/551",2022-05-30,2022-07-05,2022-07-06,2022-07-08,"",39,"No"
"475","/1424-2818/14/7/553",2022-06-09,2022-07-01,2022-07-07,2022-07-09,"(This article belongs to the Special Issue Systematics, Ecology and Taxonomy of Collembola)
",30,"Yes"
"476","/1424-2818/14/7/552",2022-06-05,2022-07-04,2022-07-06,2022-07-09,"(This article belongs to the Special Issue Ecosystem Observation, Simulation and Assessment)
",34,"Yes"
"477","/1424-2818/14/7/554",2022-06-10,2022-07-08,2022-07-08,2022-07-09,"(This article belongs to the Special Issue Diversity in 2022)
",29,"Yes"
"478","/1424-2818/14/7/555",2022-06-02,2022-07-05,2022-07-07,2022-07-10,"(This article belongs to the Section Biodiversity Conservation)
",38,"Yes"
"479","/1424-2818/14/7/556",2022-05-30,2022-06-25,2022-07-04,2022-07-11,"(This article belongs to the Section Plant Diversity)
",42,"Yes"
"480","/1424-2818/14/7/557",2022-05-14,2022-07-02,2022-07-05,2022-07-11,"(This article belongs to the Special Issue Marine Nearshore Biodiversity)
",58,"Yes"
"481","/1424-2818/14/7/558",2022-06-17,2022-07-09,2022-07-10,2022-07-11,"(This article belongs to the Special Issue Mega-Diversity of Beetle Species—Perspective on Taxonomy, Systematics, Morphological Evolution and Zoogeographical Patterns of Coleoptera (Arthropoda, Insecta))
",24,"Yes"
"482","/1424-2818/14/7/559",2022-06-08,2022-07-09,2022-07-10,2022-07-12,"(This article belongs to the Special Issue Larval Settlement and Metamorphosis of Benthic Marine Invertebrates)
",34,"Yes"
"483","/1424-2818/14/7/560",2022-06-08,2022-07-08,2022-07-10,2022-07-12,"(This article belongs to the Special Issue Diversity in 2022)
",34,"Yes"
"484","/1424-2818/14/7/541",2022-05-02,2022-06-22,2022-06-30,2022-07-05,"(This article belongs to the Special Issue The Human Dimension of Biodiversity Protection)
",64,"Yes"
"485","/1424-2818/14/7/542",2022-05-16,2022-06-24,2022-07-01,2022-07-05,"(This article belongs to the Special Issue Molecular Evolution and Conservation of Tropical Biodiversity)
",50,"Yes"
"486","/1424-2818/14/7/543",2022-04-26,2022-06-27,2022-07-04,2022-07-06,"(This article belongs to the Special Issue Modeling the Ecology and Evolution of Biodiversity)
",71,"Yes"
"487","/1424-2818/14/7/544",2022-05-30,2022-06-29,2022-06-30,2022-07-06,"(This article belongs to the Special Issue DNA Barcodes for Evolution and Biodiversity)
",37,"Yes"
"488","/1424-2818/14/7/545",2022-06-04,2022-06-29,2022-06-30,2022-07-07,"(This article belongs to the Special Issue Deep Atlantic Biodiversity)
",33,"Yes"
"489","/1424-2818/14/7/546",2022-05-10,2022-06-26,2022-06-27,2022-07-07,"(This article belongs to the Special Issue DNA Barcodes for Evolution and Biodiversity)
",58,"Yes"
"490","/1424-2818/14/7/547",2022-06-20,2022-06-30,2022-06-30,2022-07-07,"(This article belongs to the Special Issue Forest Management and Biodiversity Conservation)
",17,"Yes"
"491","/1424-2818/14/7/548",2022-05-19,2022-07-02,2022-07-06,2022-07-07,"(This article belongs to the Special Issue Conservation of Bison Populations – Achievements and Problems)
",49,"Yes"
"492","/1424-2818/14/7/549",2022-05-16,2022-06-30,2022-07-04,2022-07-08,"(This article belongs to the Special Issue Seagrass Ecosystems, Associated Biodiversity, and Its Management)
",53,"Yes"
"493","/1424-2818/14/7/550",2022-05-13,2022-07-03,2022-07-06,2022-07-08,"(This article belongs to the Special Issue Urban Ecology of the Amphibians and Reptiles)
",56,"Yes"
"494","/1424-2818/14/7/530",2022-04-05,2022-06-27,2022-06-28,2022-06-30,"(This article belongs to the Special Issue Diversity in 2022)
",86,"Yes"
"495","/1424-2818/14/7/532",2022-05-30,2022-06-23,2022-06-24,2022-06-30,"(This article belongs to the Special Issue Arthropods Associated with Forest Soil and Wood)
",31,"Yes"
"496","/1424-2818/14/7/533",2022-05-31,2022-06-27,2022-06-28,2022-06-30,"(This article belongs to the Special Issue Aquatic Organisms Research with DNA Barcodes)
",30,"Yes"
"497","/1424-2818/14/7/534",2022-06-23,2022-06-28,2022-06-29,2022-06-30,"",7,"No"
"498","/1424-2818/14/7/535",2022-05-26,2022-06-28,2022-06-28,2022-06-30,"(This article belongs to the Topic Fungal Diversity)
",35,"Yes"
"499","/1424-2818/14/7/536",2022-06-02,2022-06-23,2022-06-25,2022-07-01,"",29,"No"
"500","/1424-2818/14/7/538",2022-04-24,2022-06-29,2022-07-02,2022-07-03,"(This article belongs to the Topic Arthropod Biodiversity: Ecological and Functional Aspects)
",70,"Yes"
"501","/1424-2818/14/7/539",2022-05-04,2022-06-15,2022-06-21,2022-07-04,"(This article belongs to the Special Issue Human Wildlife Conflict across Landscapes)
",61,"Yes"
"502","/1424-2818/14/7/540",2022-05-24,2022-06-23,2022-06-29,2022-07-05,"(This article belongs to the Topic Arthropod Biodiversity: Ecological and Functional Aspects)
",42,"Yes"
"503","/1424-2818/14/7/520",2022-05-26,2022-06-22,2022-06-27,2022-06-28,"(This article belongs to the Special Issue Forest Fungi Diversity and Their Ecological Significance)
",33,"Yes"
"504","/1424-2818/14/7/522",2022-06-10,2022-06-22,2022-06-24,2022-06-28,"(This article belongs to the Special Issue Genetic Diversity, Population Structure, and Ancestral Origin of Livestock)
",18,"Yes"
"505","/1424-2818/14/7/523",2022-05-12,2022-06-26,2022-06-27,2022-06-28,"(This article belongs to the Special Issue Aquatic Biodiversity: Evolution, Taxonomy and Conservation)
",47,"Yes"
"506","/1424-2818/14/7/525",2022-05-04,2022-06-24,2022-06-27,2022-06-29,"(This article belongs to the Special Issue Elephants: Moving from Conflict to Coexistence with People)
",56,"Yes"
"507","/1424-2818/14/7/524",2022-01-19,2022-03-24,2022-04-14,2022-06-29,"(This article belongs to the Special Issue Amphibian Ecology in Geographically Isolated Wetlands)
",161,"Yes"
"508","/1424-2818/14/7/526",2022-04-29,2022-06-20,2022-06-21,2022-06-29,"(This article belongs to the Special Issue Aquatic Biodiversity: Evolution, Taxonomy and Conservation)
",61,"Yes"
"509","/1424-2818/14/7/527",2022-05-23,2022-06-16,2022-06-27,2022-06-29,"(This article belongs to the Special Issue Diversity in 2022)
",37,"Yes"
"510","/1424-2818/14/7/528",2022-05-19,2022-06-26,2022-06-26,2022-06-30,"(This article belongs to the Topic Fungal Diversity)
",42,"Yes"
"511","/1424-2818/14/7/529",2022-03-01,2022-04-25,2022-04-27,2022-06-30,"(This article belongs to the Special Issue Biodiversity in Karst Landscapes)
",121,"Yes"
"512","/1424-2818/14/7/531",2022-05-15,2022-06-24,2022-06-27,2022-06-30,"(This article belongs to the Special Issue Phylogeny and Phylogeography of the Holarctic)
",46,"Yes"
"513","/1424-2818/14/7/511",2022-05-13,2022-06-07,2022-06-22,2022-06-24,"(This article belongs to the Special Issue Biodiversity in Italy: Past and Future Perspectives)
",42,"Yes"
"514","/1424-2818/14/7/513",2022-04-02,2022-06-09,2022-06-18,2022-06-24,"(This article belongs to the Special Issue Elephants: Moving from Conflict to Coexistence with People)
",83,"Yes"
"515","/1424-2818/14/7/512",2022-06-03,2022-06-23,2022-06-23,2022-06-24,"(This article belongs to the Special Issue Phylogeny and Phylogeography of the Holarctic)
",21,"Yes"
"516","/1424-2818/14/7/514",2022-05-16,2022-06-19,2022-06-22,2022-06-25,"(This article belongs to the Section Microbial Diversity and Culture Collections)
",40,"Yes"
"517","/1424-2818/14/7/516",2022-03-30,2022-06-03,2022-06-21,2022-06-25,"(This article belongs to the Section Biodiversity Conservation)
",87,"Yes"
"518","/1424-2818/14/7/515",2022-06-05,2022-06-21,2022-06-22,2022-06-25,"(This article belongs to the Special Issue Forest Management and Biodiversity Conservation)
",20,"Yes"
"519","/1424-2818/14/7/517",2022-04-28,2022-05-26,2022-06-14,2022-06-27,"(This article belongs to the Special Issue Diversity of Inland Wetlands: Important Roles in Mitigation of Human Impacts)
",60,"Yes"
"520","/1424-2818/14/7/518",2022-05-08,2022-06-06,2022-06-09,2022-06-27,"(This article belongs to the Special Issue Recent Trends in Bacterial Diversity and Evolution)
",50,"Yes"
"521","/1424-2818/14/7/519",2022-05-08,2022-06-18,2022-06-24,2022-06-28,"(This article belongs to the Special Issue Biodiversity in Italy: Past and Future Perspectives)
",51,"Yes"
"522","/1424-2818/14/7/521",2022-06-03,2022-06-25,2022-06-26,2022-06-28,"(This article belongs to the Section Phylogeny and Evolution)
",25,"Yes"
"523","/1424-2818/14/6/501",2022-05-23,2022-06-17,2022-06-18,2022-06-20,"(This article belongs to the Special Issue Diversity and Ecology of Zooplankton in Lake Subhabitats)
",28,"Yes"
"524","/1424-2818/14/7/502",2022-05-06,2022-06-10,2022-06-18,2022-06-21,"(This article belongs to the Special Issue The Diversity and Evolution of Cyanobacteria)
",46,"Yes"
"525","/1424-2818/14/7/503",2022-05-11,2022-06-01,2022-06-15,2022-06-22,"(This article belongs to the Special Issue Promoting Biodiversity in Forest and Landscape Restoration)
",42,"Yes"
"526","/1424-2818/14/7/504",2022-06-06,2022-06-16,2022-06-20,2022-06-22,"(This article belongs to the Special Issue Diversity, Biogeographic, and Evolutionary Research in Acarology)
",16,"Yes"
"527","/1424-2818/14/7/505",2022-05-17,2022-06-13,2022-06-19,2022-06-22,"(This article belongs to the Special Issue Aquatic Insects: Biodiversity, Ecology and Conservation Challenges)
",36,"Yes"
"528","/1424-2818/14/7/506",2022-04-06,2022-06-02,2022-06-17,2022-06-22,"",77,"No"
"529","/1424-2818/14/7/507",2022-05-06,2022-06-06,2022-06-20,2022-06-22,"(This article belongs to the Special Issue Fungal Diversity and Related Metabolites)
",47,"Yes"
"530","/1424-2818/14/7/508",2022-04-01,2022-06-17,2022-06-21,2022-06-22,"",82,"No"
"531","/1424-2818/14/7/509",2022-05-26,2022-06-09,2022-06-18,2022-06-23,"(This article belongs to the Special Issue Elephants: Moving from Conflict to Coexistence with People)
",28,"Yes"
"532","/1424-2818/14/7/510",2022-05-16,2022-06-21,2022-06-22,2022-06-24,"(This article belongs to the Special Issue Grassland Fragmentation)
",39,"Yes"
"533","/1424-2818/14/6/491",2022-05-10,2022-06-06,2022-06-14,2022-06-16,"(This article belongs to the Special Issue Diversity of Inland Wetlands: Important Roles in Mitigation of Human Impacts)
",37,"Yes"
"534","/1424-2818/14/6/492",2022-05-22,2022-06-08,2022-06-14,2022-06-16,"(This article belongs to the Special Issue Meiofauna: Biodiversity, Ecology and Role in Ecosystems)
",25,"Yes"
"535","/1424-2818/14/6/493",2022-05-15,2022-06-08,2022-06-14,2022-06-17,"(This article belongs to the Special Issue Conservation and Phylogeography of Threatened and Endemic Plants)
",33,"Yes"
"536","/1424-2818/14/6/494",2022-06-04,2022-06-16,2022-06-16,2022-06-17,"(This article belongs to the Collection Proceedings of Experts on Aquatic Life (PEAL))
",13,"Yes"
"537","/1424-2818/14/6/495",2022-05-09,2022-06-15,2022-06-16,2022-06-17,"(This article belongs to the Special Issue DNA Barcodes for Evolution and Biodiversity)
",39,"Yes"
"538","/1424-2818/14/6/496",2022-03-30,2022-06-08,2022-06-17,2022-06-17,"(This article belongs to the Special Issue Diversity in 2022)
",79,"Yes"
"539","/1424-2818/14/6/497",2022-05-25,2022-06-13,2022-06-16,2022-06-19,"",25,"No"
"540","/1424-2818/14/6/498",2022-05-07,2022-06-06,2022-06-08,2022-06-19,"(This article belongs to the Special Issue Aquatic Insects: Biodiversity, Ecology and Conservation Challenges)
",43,"Yes"
"541","/1424-2818/14/6/499",2022-06-01,2022-06-15,2022-06-17,2022-06-20,"",19,"No"
"542","/1424-2818/14/6/500",2022-05-23,2022-06-14,2022-06-15,2022-06-20,"(This article belongs to the Special Issue Wildlife Population Ecology and Spatial Ecology under Global Change)
",28,"Yes"
"543","/1424-2818/14/6/481",2022-04-01,2022-06-05,2022-06-11,2022-06-14,"",74,"No"
"544","/1424-2818/14/6/483",2022-03-31,2022-06-10,2022-06-11,2022-06-14,"",75,"No"
"545","/1424-2818/14/6/482",2022-03-10,2022-06-09,2022-06-10,2022-06-14,"(This article belongs to the Section Animal Diversity)
",96,"Yes"
"546","/1424-2818/14/6/484",2022-04-08,2022-06-11,2022-06-13,2022-06-15,"(This article belongs to the Section Animal Diversity)
",68,"Yes"
"547","/1424-2818/14/6/485",2022-04-18,2022-06-07,2022-06-08,2022-06-15,"(This article belongs to the Special Issue Mountain Biodiversity, Ecosystem Functioning and Services)
",58,"Yes"
"548","/1424-2818/14/6/486",2022-05-16,2022-06-10,2022-06-13,2022-06-15,"(This article belongs to the Special Issue Diversity, Distribution and Phylogeny of Vector Insects)
",30,"Yes"
"549","/1424-2818/14/6/488",2022-05-11,2022-06-09,2022-06-14,2022-06-15,"(This article belongs to the Special Issue Invasive Alien Plant Species: Encroachment Mechanisms, Impact on Soils, Environment and Ecosystem Services)
",35,"Yes"
"550","/1424-2818/14/6/487",2022-05-13,2022-06-03,2022-06-08,2022-06-15,"(This article belongs to the Special Issue Diversity in 2022)
",33,"Yes"
"551","/1424-2818/14/6/489",2022-05-18,2022-06-03,2022-06-13,2022-06-15,"(This article belongs to the Special Issue Genetic Diversity and Conservation of Economic Plants)
",28,"Yes"
"552","/1424-2818/14/6/490",2022-05-12,2022-06-08,2022-06-14,2022-06-16,"(This article belongs to the Special Issue Systematics, Ecology and Taxonomy of Collembola)
",35,"Yes"
"553","/1424-2818/14/6/471",2022-04-26,2022-06-08,2022-06-08,2022-06-12,"",47,"No"
"554","/1424-2818/14/6/472",2022-05-25,2022-06-09,2022-06-11,2022-06-12,"(This article belongs to the Special Issue Phylogeny and Phylogeography of the Holarctic)
",18,"Yes"
"555","/1424-2818/14/6/473",2022-05-09,2022-06-02,2022-06-10,2022-06-12,"(This article belongs to the Special Issue Marine Biodiversity and Ecosystems Management)
",34,"Yes"
"556","/1424-2818/14/6/474",2022-05-26,2022-06-09,2022-06-10,2022-06-12,"(This article belongs to the Special Issue Invertebrate Diversity in Fragmented Habitats)
",17,"Yes"
"557","/1424-2818/14/6/475",2022-05-05,2022-06-06,2022-06-08,2022-06-12,"(This article belongs to the Special Issue Biological Diversity of Freshwater Invertebrates)
",38,"Yes"
"558","/1424-2818/14/6/476",2022-05-08,2022-05-31,2022-06-08,2022-06-13,"",36,"No"
"559","/1424-2818/14/6/477",2022-05-10,2022-06-10,2022-06-10,2022-06-13,"(This article belongs to the Special Issue Aquatic Biodiversity: Evolution, Taxonomy and Conservation)
",34,"Yes"
"560","/1424-2818/14/6/478",2022-04-02,2022-05-25,2022-05-26,2022-06-13,"(This article belongs to the Topic Fungal Diversity)
",72,"Yes"
"561","/1424-2818/14/6/479",2022-04-29,2022-06-11,2022-06-11,2022-06-13,"(This article belongs to the Special Issue Diversity and Ecology of Algae in China)
",45,"Yes"
"562","/1424-2818/14/6/480",2022-04-25,2022-06-11,2022-06-12,2022-06-14,"(This article belongs to the Special Issue Birds in Temperate and Tropical Forests)
",50,"Yes"
